Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score
BOR0323,51,12015,8300,48,12.609076788246249,623,27,0,Unemployed,Business,PhD,Widowed,3,Owned,28.822389083140664,6533,70968,0.2954008932556131,0,0,2,221.0611844199518,0.057566930226106254,0.0183987669096922,0.1707499363999487,10.861340679522497,8.784774592161016,9.892453566160945,0.0,0.1135,0.06718449851343544,0.0,0.045
BOR0324,59,12273,11722,12,8.155181934479797,334,40,4,Employed,Debt Consolidation,Bachelor's,Widowed,1,Owned,16.12620430921039,14670,66922,0.5524555784865592,1,0,0,1020.5196211792842,0.07959205844808387,0.08315160280121275,0.3412687894281533,4.561515915752164,4.796814017569822,10.376005855522543,1.2378573555681027,0.3941111111111111,0.21571125098994365,0.014285714285714285,0.23333333333333334
BOR0325,59,5419,44986,36,11.021871646777978,781,354,15,Unemployed,Medical,Bachelor's,Divorced,3,Owned,0.425899034151711,3932,53915,0.7113176112804098,14,0,2,1473.2499195138425,0.6917943039921265,0.27186748837679325,0.5135650559737824,13.70836511568777,0.5518105181621207,9.18945547811055,2.446715745614757,0.8,0.3727624452852586,0.036458333333333336,0.8
BOR0326,66,9239,29160,36,7.5737167651149075,779,302,5,Unemployed,Debt Consolidation,Master's,Single,3,Owned,7.728959962905875,38328,10619,0.1291508156379862,2,2,0,908.0448826435138,0.2630154778655699,0.09828389248225065,0.11526070021790522,0.2770487098541574,3.517987356269707,15.89460496875774,0.7935740007651901,0.625,0.7645833333333333,0.006024096385542169,0.6416666666666666
BOR0327,29,11766,25059,12,9.54330315263936,364,145,7,Employed,Business,Master's,Single,4,Rented,13.498310228065789,36784,72390,0.6814450352802625,8,0,1,2197.7651010691557,0.1774817270100289,0.18678948674733603,0.4588500384404456,1.9679217072176158,1.1680939369295962,11.516118141945487,2.9071038626631966,0.7457777777777779,0.4245226561312871,0.045714285714285714,0.5333333333333333
BOR0328,48,2249,40822,12,9.038800735150916,307,255,12,Employed,Home Improvement,Master's,Married,0,Owned,20.78726733074303,23723,59274,0.49993310348035,12,1,2,3570.6787385139605,1.5125981917889433,1.587673961100027,0.9894164894092047,2.498482549317147,0.7749417286891245,13.181799810798344,5.545177444479562,0.9965,0.5851300470968649,0.042105263157894736,0.8666666666666667
BOR0329,48,10865,18575,48,5.534202169154326,600,226,15,Unemployed,Home Improvement,High School,Divorced,3,Rented,21.994811344103987,719,73173,0.5252302277359985,7,0,1,432.278618570379,0.1424681699647185,0.03978634317260737,0.3067804796824725,101.62916666666666,0.8224064015012627,6.943360275299276,1.6952968804629382,0.8500000000000001,0.3842195315275918,0.02734375,0.8
BOR0330,55,14725,12970,12,7.951405743859754,642,235,2,Retired,Debt Consolidation,High School,Divorced,0,Owned,29.862645387763685,74,21225,0.4662106005641878,6,1,1,1127.9485320909528,0.07340124504810414,0.07660091898750104,0.29088624385467876,283.0,0.6167840162194729,5.592946933663798,0.910638634170935,0.5790000000000001,0.3278267674864161,0.022641509433962263,0.44999999999999996
BOR0331,42,12357,39911,48,14.583956168047036,730,360,18,Self-Employed,Business,Bachelor's,Widowed,4,Owned,8.625335981512771,26498,26739,0.7121325722985498,12,0,1,1102.3541235905136,0.26915243721507376,0.08920887946835912,0.431816910524964,1.0090569455451148,0.783450944262557,11.670218125435467,2.20832923437483,0.8,0.5334162303664922,0.03076923076923077,0.8
BOR0332,51,2770,26591,48,6.358672963721833,723,12,11,Retired,Home Improvement,High School,Widowed,0,Owned,16.146603056054257,31345,47708,0.1304033500649462,14,2,0,628.8725028648515,0.7999699157641396,0.22702978442774424,0.17388524552820533,1.5219804759777962,0.6901894630809342,15.415603431234688,0.5878008944182688,0.3083333333333333,0.3870590192626129,0.3333333333333333,0.6116666666666667
BOR0333,54,14154,36821,12,5.03874296721412,631,209,15,Retired,Business,Master's,Widowed,1,Owned,15.99970643578815,20541,53019,0.2827198740750937,10,3,0,3152.806862170644,0.21678795158023645,0.22275023754208306,0.25573353763523893,2.5810047707136596,0.9027478954296136,16.688936730791543,6.683884413396836,0.8345,0.6433234722746133,0.04184100418410042,1.0
BOR0334,49,6363,14503,24,8.313677148675255,737,228,10,Employed,Home Improvement,Master's,Married,3,Rented,12.169357783417125,34917,76154,0.7130337772014088,11,0,2,658.0081989886179,0.18993923201843993,0.10341162957545465,0.4387038107697295,2.1809381980640357,0.87172981121206,11.330431359899844,2.2640508348142667,0.75,0.41773734488871384,0.04263565891472868,0.7166666666666667
BOR0335,68,12176,23922,24,12.588883962391703,473,99,9,Self-Employed,Business,High School,Married,0,Rented,5.0748568152726055,26028,7373,0.6266419917723692,13,0,2,1132.6815295499318,0.1637237187910644,0.0930257497987789,0.3865146828842536,0.2832609781397672,0.7262118985742673,11.446874205296089,1.7269388197455344,0.6135,0.6260749999999999,0.10077519379844961,0.54
BOR0336,54,3077,17175,48,10.19470464246968,826,30,19,Retired,Education,PhD,Widowed,2,Rented,29.32369689551528,29545,35281,0.112351612125024,3,2,1,437.2100886452229,0.4651446213844654,0.1420897265665333,0.1257337636237032,1.1941041088472213,2.5734259124703884,15.880362867261336,1.3592866017753702,0.3833333333333333,0.45237760520000747,0.05,0.6833333333333333
BOR0337,26,10427,46124,12,11.331210513239812,325,15,3,Employed,Business,Bachelor's,Divorced,0,Mortgage,25.59951559999758,14033,20187,0.4619043982467961,0,0,0,4083.644912776764,0.36862632268789364,0.39164140335444175,0.4302860505452366,1.4384352287302267,9.549238235812235,10.631282522722907,0.6931471805599453,0.3041666666666667,0.25852028432732316,0.0,0.15
BOR0338,69,10580,26389,24,5.681490754008788,705,136,11,Retired,Business,PhD,Married,3,Owned,14.949990848827117,31673,67863,0.4707008764988724,7,1,0,1165.7929452021617,0.2078528670447385,0.11018836911173552,0.30847024817466084,2.1425459367304414,1.2954064292564589,13.142446327310399,2.254991257671224,0.6527777777777777,0.44209141321859396,0.04216867469879518,0.7516666666666666
BOR0339,40,13229,5822,12,10.617904219588798,531,328,22,Retired,Debt Consolidation,Bachelor's,Divorced,4,Owned,18.09736268052089,30974,39220,0.3806174945895373,3,0,0,513.520944417114,0.03667447778869655,0.03881782027493492,0.22680764114796623,1.266182405165456,2.5852339266243356,11.438926355222488,10.626105876403182,0.8845000000000001,0.5362277485275745,0.008379888268156424,0.8
BOR0340,25,9901,22327,12,7.220254541481948,832,165,1,Employed,Education,PhD,Divorced,4,Rented,6.817831606789869,23097,7642,0.3081753324433928,2,0,1,1934.1504244486036,0.1879187287479379,0.19534899752031146,0.2574034817280062,0.3308511559442376,3.349167104225011,10.77295648250891,0.4259989823630453,0.48333333333333334,0.5675,0.010256410256410256,0.31666666666666665
BOR0341,56,6858,11150,12,13.094488708479826,849,309,23,Employed,Medical,High School,Single,3,Mortgage,16.313612111752406,36975,79971,0.5772073952886395,8,3,2,996.3819797765591,0.13548653640517158,0.1452875444410264,0.3828434624072137,2.1627812635222847,1.1686693702793514,19.032489345744622,10.995096903501784,0.8,0.6409111313959887,0.02359882005899705,1.0
BOR0342,38,12040,9425,60,10.736936269123465,804,99,21,Employed,Debt Consolidation,Bachelor's,Widowed,1,Owned,20.849103993644277,27608,55556,0.2454533252933277,9,3,1,203.68801970279725,0.06523394241417498,0.016917609609866883,0.14261225323577034,2.012242384729617,1.0225897085506968,18.118152221638407,1.6118095650958322,0.575,0.5457129389635869,0.06976744186046512,0.865
BOR0343,65,8544,21032,12,5.786847194415903,478,108,18,Self-Employed,Medical,Bachelor's,Single,1,Rented,15.455010851597663,23525,33760,0.6592639934501943,3,0,2,1808.0892574556167,0.2051342072409488,0.21162093369096638,0.4578246165585418,1.4350080761710449,2.516465367880097,10.648357493678857,7.037021823343715,0.711,0.4418917375077752,0.021739130434782608,0.6799999999999999
BOR0344,49,6719,7198,60,4.243091818206991,431,342,4,Retired,Home Improvement,Bachelor's,Widowed,4,Owned,29.70855511754824,15043,38192,0.6621260125372302,3,2,0,133.35321871078253,0.08927419754923847,0.019847182424584393,0.37310053898653966,2.538686519542675,2.4046836298975567,14.037612759808415,0.3891820298110627,0.7344999999999999,0.5327852309323697,0.008064516129032258,0.6
BOR0345,51,4814,25079,48,3.990281906800877,754,172,7,Employed,Medical,Master's,Widowed,4,Owned,18.340249687431783,11725,4381,0.3906830063009744,13,3,0,566.1510566678872,0.4341330840603794,0.11760512186703101,0.2677979583056999,0.3736141906873614,0.6692545626802973,15.589497423480257,0.7515216908642595,0.6527777777777778,0.84375,0.06435643564356436,0.7783333333333333
BOR0346,50,5374,41220,24,7.771198527976619,647,236,6,Unemployed,Business,Master's,Divorced,3,Rented,11.12921137776507,36704,19558,0.2984836076367534,8,0,0,1859.9705056697717,0.6391886862672125,0.3461054160159605,0.31991342140739665,0.5328429369295736,1.1678520293938757,11.327473161999697,1.3670150352837827,0.6765,0.6328262475075412,0.03007518796992481,0.55
BOR0347,67,13470,46874,24,6.557288071524605,839,161,13,Retired,Medical,PhD,Widowed,1,Rented,23.164560828475143,37383,30782,0.2987147271134993,12,3,1,2089.2748829170423,0.2899901014600346,0.15510578195375221,0.23409070179161312,0.8234003851915258,0.8099229295677125,17.951063711709413,2.755781348250874,0.7472222222222222,0.7487707094825065,0.06282722513089005,0.9683333333333333
BOR0348,27,3252,18859,24,10.930036419818842,705,215,23,Unemployed,Debt Consolidation,High School,Divorced,4,Owned,5.1138753474492615,29483,4782,0.4376039267973471,11,0,0,878.3647631822677,0.4832667076670767,0.27009986567720407,0.3622270992932828,0.1621896621896622,0.8576335851924316,11.41647898083075,5.1513084740306585,0.8,0.71,0.044897959183673466,0.8
BOR0349,56,8996,36419,24,9.24233910225411,375,263,22,Self-Employed,Debt Consolidation,Master's,Divorced,1,Owned,11.535474411187996,7265,54712,0.6037054573245512,10,3,2,1667.8449664245852,0.3373629020305321,0.18539850671682806,0.4154673295510758,7.529865125240848,0.8082692011619224,15.540310396026024,5.111286677884123,0.9625,0.6563621648419937,0.034129692832764506,1.0
BOR0350,62,14173,13705,24,6.559221697061878,791,262,2,Employed,Medical,Bachelor's,Widowed,4,Rented,10.408768511327576,22763,19462,0.3512080836957011,11,3,0,610.8732750472101,0.080581622333545,0.04310119770318282,0.2125599849990679,0.8549464066069232,0.8360779683102512,17.10562897559062,0.46434616934814704,0.55,0.6521716847351384,0.03767123287671233,0.5833333333333333
BOR0351,58,6673,47880,24,5.216234446427025,493,291,17,Unemployed,Debt Consolidation,Master's,Divorced,0,Owned,12.95421285323332,10116,60030,0.5270303418204261,13,1,2,2105.2018955794915,0.5979319646335981,0.31548057778802513,0.4318329480058457,5.933577147375704,0.6587123183004208,11.643614592127816,4.021033943273366,0.9035000000000001,0.5027314302887953,0.040498442367601244,0.8666666666666667
BOR0352,45,12314,28236,24,4.962797270905671,461,273,15,Self-Employed,Debt Consolidation,High School,Divorced,2,Owned,23.45339477786179,15733,68519,0.367739122407816,1,0,1,1238.2821729579232,0.1910833197986032,0.10055889012164392,0.24750801787903856,4.354836659463582,4.831789627444594,10.143163102422635,3.5082050664925437,0.9195000000000001,0.4539570636310567,0.0033003300330033004,0.8
BOR0353,50,6530,27419,48,13.443594509614805,646,2,22,Employed,Medical,Master's,Divorced,0,Rented,14.525190964902224,25502,56411,0.3131662324059683,13,0,2,741.6342141680016,0.3499106687085248,0.11357338654946425,0.2233494517705415,2.2119358506842333,0.7247536693775335,11.510612594350848,0.5035306323062169,0.33255555555555555,0.22876171381975466,0.40625,0.5033333333333333
BOR0354,67,12342,24978,12,6.299996636655973,660,27,18,Unemployed,Education,Bachelor's,Married,4,Owned,23.820433507978883,37420,55206,0.1174016611410559,11,0,1,2153.212990462463,0.16865175822395073,0.17446224197556823,0.14307892251658644,1.4752678977044975,0.8774989435956823,11.193376170346824,4.9983067652628055,0.395,0.2963672043400294,0.19298245614035087,0.545
BOR0355,52,8881,42609,36,10.994672450976136,386,325,18,Unemployed,Education,PhD,Divorced,2,Owned,17.294667094195976,9247,46950,0.1027398740147734,4,0,2,1394.856500460346,0.39981421011147394,0.15706074771538633,0.12718426718004922,5.076773356401384,1.826432518182432,10.136213955473528,2.893448690683354,0.9570000000000001,0.4651162520500096,0.011267605633802818,0.8
BOR0356,56,8949,20358,60,12.82288817184206,561,148,17,Self-Employed,Home Improvement,Bachelor's,Married,2,Mortgage,10.26208303972666,23840,2523,0.2590453744824031,14,3,0,461.36339024068786,0.18957425410660408,0.05155474245621722,0.16567459007061947,0.10582609789857808,0.671944137773886,18.19456279530911,1.4177847866845468,0.780611111111111,0.9012749999999998,0.07865168539325842,0.9466666666666665
BOR0357,54,11521,39177,36,10.561935078624463,513,27,19,Employed,Debt Consolidation,High School,Married,4,Rented,24.29936231050417,21058,60926,0.3844844007606968,3,1,1,1274.492670825457,0.28337383907646907,0.11062344161318088,0.26124696914431467,2.8931098342751316,2.4887708252949445,13.207839283768045,1.7586634914813577,0.4685,0.3379763450522757,0.05263157894736842,0.6116666666666667
BOR0358,42,8241,34378,36,13.385000163939877,561,309,15,Employed,Medical,PhD,Divorced,4,Mortgage,7.148690116592747,34929,9677,0.6958828171534422,8,1,2,1164.7160185774637,0.34763175989968853,0.141331879453642,0.44633489518853214,0.2770397938734612,1.1623445930889864,14.23358372281853,2.3902384572829964,0.8695,0.8079416666666667,0.02359882005899705,0.8666666666666667
BOR0359,53,10017,42334,12,8.012527797577457,582,64,7,Unemployed,Debt Consolidation,Master's,Divorced,1,Mortgage,6.731489393993865,18635,75828,0.6589389700512979,11,2,0,3682.813377884835,0.35218461948021695,0.3676563220410138,0.52786177844667,4.068898905344494,0.8194042060780573,14.868994490524953,2.4350592407724547,0.4117777777777778,0.3616396369902456,0.11702127659574468,0.5316666666666667
BOR0360,44,8941,16382,12,14.496555192462903,766,355,0,Unemployed,Business,Master's,Married,4,Mortgage,15.135087721645071,25628,15089,0.2870156838115929,4,0,0,1474.7227578737711,0.15268612757707936,0.16493935330206588,0.23208133508230577,0.5887471224004058,2.030295960363946,11.623094674142251,0.0,0.5,0.5222100728959576,0.01038961038961039,0.3
BOR0361,54,11550,19596,12,5.031167548048115,679,20,16,Unemployed,Debt Consolidation,Master's,Married,3,Owned,7.825477378862668,31362,4581,0.2711783100890095,8,2,1,1677.8441145836987,0.1413852813852814,0.14526788870854535,0.21451862046780062,0.14606383317922392,1.1503760147949125,15.22399233010072,4.059363250297897,0.3660555555555555,0.6480583333333333,0.16,0.6666666666666666
BOR0362,24,9002,38572,24,4.674719591061688,661,251,11,Employed,Debt Consolidation,PhD,Divorced,4,Owned,0.2726110485364896,20953,11907,0.2591254497490192,10,3,2,1686.5938821183906,0.35706879952603127,0.18735768519422247,0.22682995569936065,0.5682447265438579,0.9045531670829919,16.66435744505294,2.5343216651094025,0.7944999999999999,0.8654503443063486,0.03558718861209965,0.9583333333333333
BOR0363,39,12674,18221,48,11.0749596813856,748,234,20,Self-Employed,Education,Bachelor's,Divorced,3,Mortgage,19.44892581896405,19128,5609,0.3374661383702069,8,2,1,471.5948358947179,0.11980563884067119,0.03720962883815038,0.20235070908078148,0.29321971875163366,1.095440087461406,15.331171407066797,2.274827297560066,0.8,0.8433333333333333,0.030303030303030304,0.9333333333333333
BOR0364,46,14734,6279,24,14.34255812625251,740,226,10,Self-Employed,Medical,PhD,Widowed,4,Mortgage,15.33281464417194,12061,51153,0.4487391036931798,13,0,1,302.49001541274987,0.03551309895479843,0.020530067558894385,0.2560450374327514,4.24083899850771,0.6712725210007809,10.7457024151523,2.2603958406172513,0.75,0.3787611916956641,0.05078125,0.7166666666666667
BOR0365,63,12209,12083,48,12.802159808817771,392,12,4,Employed,Debt Consolidation,PhD,Married,1,Mortgage,13.365534434794837,6041,50539,0.4070674404221028,1,1,0,322.9714244127823,0.08247331203756791,0.026453552658922297,0.2357911909286716,8.36461436610394,4.353245180973309,11.785331006186807,0.2137457797884614,0.28733333333333333,0.2168842566943675,0.023809523809523808,0.2533333333333333
BOR0366,52,3331,48861,48,4.378793883537592,723,312,11,Retired,Education,High School,Married,3,Owned,29.00905543854946,12673,44143,0.2527912391470456,13,1,0,1111.536676901468,1.2223806664665267,0.33369458928293844,0.2891977467081974,3.482957235284835,0.6748077092773902,11.833183286011394,1.3168382311654516,0.7749999999999999,0.4656562235713422,0.038011695906432746,0.825
BOR0367,24,14536,22771,36,6.712728710249238,441,48,16,Self-Employed,Home Improvement,PhD,Widowed,0,Mortgage,17.13597551888741,21059,22936,0.1913159869605326,14,0,2,700.1153788372425,0.13054370757659145,0.04816423905044321,0.12689770040099238,1.0890788224121557,0.6636753857125312,10.623391708081703,1.7296979102713896,0.5628333333333333,0.41394662226969525,0.1794871794871795,0.58
BOR0368,61,6261,34975,36,14.198667175634972,590,117,5,Unemployed,Education,Master's,Married,3,Mortgage,25.90294733368153,34328,50182,0.1088044687403367,8,3,0,1198.7401414021106,0.4655140286429218,0.19146145047150784,0.1460001105193637,1.461796149028518,1.1604161952206473,19.08258953230359,0.6625950867313424,0.505,0.5469598619054261,0.05442176870748299,0.6033333333333333
BOR0369,67,9648,24063,48,6.410171977209022,731,53,0,Retired,Education,Bachelor's,Single,1,Rented,4.183507086154805,17548,13163,0.2077742670665527,2,0,1,569.6565097601597,0.2078410033167496,0.05904399976784408,0.14084564678213382,0.7500712291298649,3.2575840824045357,10.399202473166559,0.0,0.14722222222222223,0.2995301580066849,0.024096385542168676,0.08833333333333333
