Borrower_ID,Age,Monthly_Income,Loan_Amount,Loan_Term_Months,Interest_Rate,Credit_Score,Days_Past_Due,Missed_Payments,Employment_Status,Loan_Purpose,Education_Level,Marital_Status,Num_Dependents,Residence_Type,Years_At_Current_Address,Outstanding_Balance,Collateral_Value,Debt_to_Income_Ratio,Collection_Attempts,Previous_Defaults,Recovery_Status,Estimated_EMI,Loan_to_Income_Ratio,EMI_to_Income_Ratio,Debt_Burden_Score,Collateral_Coverage_Ratio,Recovery_Efficiency_Ratio,Risk_Exposure_Score,Missed_Payment_Severity,Delinquency_Score,Recovery_Difficulty_Index,Collection_Intensity_Score,Behavioral_Risk_Score,segment,segment_name,prob_fully_recovered,prob_partially_recovered,prob_written_off,recovery_probability,risk_score,expected_recovery_value,risk_tier,recommended_strategy,priority_score,priority_rank
BOR0240,41,11337,36880,36,6.1146089511051365,475,13,21,Unemployed,Home Improvement,PhD,Divorced,2,Mortgage,24.79393828476549,11801,3435,0.6033136102140239,3,2,0,1123.877210207869,0.2710887653994296,0.09913356357130361,0.3764325892247998,0.2910523640061007,2.3440060719042783,13.929064111151757,1.5394501089422343,0.44861111111111107,0.6852083333333333,0.06976744186046512,0.6549999999999999,0,Legal Escalation Candidate Segment,0.411732800299751,0.39277382265719923,0.19549337704304978,0.6473970938940705,0.4171641111910764,7639.933105043926,Low,Automated reminders via SMS/email and self-service portal nudges,7.880003947046847,268
BOR0452,53,12247,39008,48,12.161654363004132,329,103,15,Retired,Home Improvement,Master's,Divorced,2,Mortgage,21.046957968088268,9969,29092,0.2036418316421807,3,1,2,1030.3290757070188,0.26542554639231375,0.08412909902074131,0.149861101962533,2.9179538615847544,2.301833965738971,12.392520271979402,1.451372155981679,0.771611111111111,0.4738571222745448,0.022556390977443608,0.7383333333333333,0,Legal Escalation Candidate Segment,0.4210484665711138,0.39218936613778227,0.18676216729110398,0.6563620862537831,0.4884368661572632,6543.273637863964,Medium,Personalized follow-up plus flexible settlement options,7.866136875615042,269
BOR0370,45,11550,7106,48,12.483459873549572,348,137,4,Retired,Education,Bachelor's,Married,3,Rented,17.07619389388283,15078,59758,0.5937494591358828,3,3,2,188.8194552181719,0.05126984126984127,0.016348004780794102,0.333918804676093,3.9629948935605808,2.405264581591449,17.315358851117555,0.41060447376310044,0.6565555555555556,0.539604855335598,0.017964071856287425,0.595,0,Legal Escalation Candidate Segment,0.4144562532451163,0.396766986971139,0.18877675978374486,0.6525164454277996,0.4464254215830414,9838.642964160363,Low,Automated reminders via SMS/email and self-service portal nudges,7.861064200616998,270
BOR0366,52,3331,48861,48,4.378793883537592,723,312,11,Retired,Education,High School,Married,3,Owned,29.00905543854946,12673,44143,0.2527912391470456,13,1,0,1111.536676901468,1.2223806664665267,0.33369458928293844,0.2891977467081974,3.482957235284835,0.6748077092773902,11.833183286011394,1.3168382311654516,0.7749999999999999,0.4656562235713422,0.038011695906432746,0.825,0,Legal Escalation Candidate Segment,0.4318138894383705,0.40880832596324695,0.1593777845983825,0.6770988850163187,0.4886357247393928,8580.874169811806,Medium,Personalized follow-up plus flexible settlement options,7.8442310572262794,271
BOR0432,56,8376,9853,36,5.382363716850967,567,159,5,Unemployed,Home Improvement,Master's,Divorced,3,Owned,12.334330094399611,24530,15111,0.5117005947107187,6,0,0,296.99771372744027,0.09802809614772366,0.03545817976688637,0.2973915079859942,0.6159960865843219,1.4439561289757266,10.651725698242734,0.7048852521158092,0.6331666666666667,0.5689873345685548,0.031746031746031744,0.4733333333333333,0,Legal Escalation Candidate Segment,0.42707099566102563,0.3904868639587635,0.1824421403802108,0.6613631140362837,0.41774730920974895,16223.237187310038,Low,Automated reminders via SMS/email and self-service portal nudges,7.833665740118587,272
BOR0390,56,9941,31665,60,7.957345162051849,467,181,6,Employed,Education,High School,Married,2,Mortgage,8.204235461249393,11334,63079,0.22451585682244,13,2,0,641.4058129106833,0.2654411025047782,0.06452125670563155,0.1525182867698762,5.564975738861932,0.6668321830672592,14.1099287019011,0.5204006687076795,0.7665000000000001,0.5097017385330798,0.061611374407582936,0.6833333333333333,0,Legal Escalation Candidate Segment,0.4321320439154548,0.39206577568909096,0.17580218039545414,0.6673715093289093,0.47200851893620893,7563.988686733858,Medium,Personalized follow-up plus flexible settlement options,7.822036548672605,273
BOR0336,54,3077,17175,48,10.19470464246968,826,30,19,Retired,Education,PhD,Widowed,2,Rented,29.32369689551528,29545,35281,0.112351612125024,3,2,1,437.2100886452229,0.4651446213844654,0.1420897265665333,0.1257337636237032,1.1941041088472213,2.5734259124703884,15.880362867261336,1.3592866017753702,0.3833333333333333,0.45237760520000747,0.05,0.6833333333333333,0,Legal Escalation Candidate Segment,0.40605583671802864,0.3615379807009145,0.23240618258105677,0.6229786251385774,0.42423056032659134,18405.90347971927,Low,Automated reminders via SMS/email and self-service portal nudges,7.816404456898785,274
BOR0308,54,12916,42641,12,5.462644723324981,426,363,7,Employed,Business,High School,Single,0,Mortgage,15.31380394039324,28036,76631,0.5098929054482129,9,0,1,3659.435328871176,0.2751174254155053,0.28332574549947165,0.40793768347127934,2.7332096871990585,1.0241280345410422,10.800725105799902,3.4400064227880987,0.812,0.42942416744962947,0.022900763358778626,0.5916666666666667,0,Legal Escalation Candidate Segment,0.4307843083463773,0.4114401954369489,0.1577754962166741,0.6776484256085467,0.4606785233544447,18998.551260361215,Medium,Personalized follow-up plus flexible settlement options,7.80796207106806,275
BOR0153,58,13911,20374,12,13.288503999806863,512,263,22,Retired,Medical,Master's,Married,1,Owned,13.374766494810483,3815,59789,0.7740705962540407,5,0,0,1822.5090655550964,0.12204969688256297,0.13101208148624086,0.4846942646085308,15.667976939203355,1.3744930054280295,9.342855380588391,10.222573355768246,0.894,0.41346616491052013,0.017064846416382253,0.8,0,Legal Escalation Candidate Segment,0.40555346419024313,0.36413572763440316,0.2303108081753537,0.624034900770885,0.5431773144989248,2380.6931464409263,Very High,Legal notice preparation and debt recovery escalation,7.789967832294488,276
BOR0117,33,4156,45345,60,9.620992453398962,724,336,19,Self-Employed,Education,Master's,Single,3,Owned,20.4934285716914,3727,65747,0.4407257338466209,13,3,1,955.0127838583447,0.9092276227141483,0.2297913339408914,0.34580525388904265,17.635997854077253,0.587401941128963,14.423714761256631,1.8430262612782478,0.8,0.5699200736144066,0.03551912568306011,1.0,0,Legal Escalation Candidate Segment,0.4332760418516643,0.40642197468367297,0.16030198346466287,0.677129226661868,0.5198660026697858,2523.660627768782,High,Personalized follow-up plus flexible settlement options,7.78759589160414,277
BOR0015,24,11760,40240,48,3.699867587133016,319,76,12,Self-Employed,Medical,PhD,Divorced,4,Owned,18.515826813509,15994,56017,0.7342133497310542,5,2,0,903.1867196161165,0.28514739229024944,0.07680159180409155,0.43837805866392104,3.502156924038762,1.6133385753972698,14.053451717920495,1.085951355463421,0.7016111111111111,0.4990235230937674,0.04716981132075472,0.76,0,Legal Escalation Candidate Segment,0.43050190897915447,0.4125784300312042,0.1569196609896412,0.678048966997877,0.46359039367360216,10844.715178164044,Medium,Personalized follow-up plus flexible settlement options,7.782566604897642,278
BOR0252,60,8042,13666,60,10.107754896654315,300,118,9,Employed,Medical,Master's,Single,4,Owned,23.401442611201304,5147,35739,0.7313367002242221,8,2,2,291.08721225202055,0.1416107104368731,0.03619587319721718,0.41852332806207,6.9423076923076925,0.9495959520795575,13.17429267114631,0.7168685239667294,0.7527777777777778,0.4972854877821302,0.05405405405405406,0.705,0,Legal Escalation Candidate Segment,0.40599350095169395,0.3726727507457235,0.2213337483025823,0.6295971513991281,0.4970674071461223,3240.5365382513123,Medium,Personalized follow-up plus flexible settlement options,7.768472352524415,279
BOR0402,35,9350,20646,36,4.45010312978159,819,271,8,Self-Employed,Debt Consolidation,PhD,Single,3,Owned,12.333402509845458,10762,13777,0.7998260944003311,7,1,0,613.6947128483538,0.18401069518716578,0.06563579816559933,0.4694404610947019,1.2800334479234414,1.1604837006580373,11.636413652559606,1.2457337925102216,0.7,0.5183592200125804,0.023255813953488372,0.7,0,Legal Escalation Candidate Segment,0.42330920184755555,0.3943892515279711,0.18230154662447356,0.6599427527643382,0.46603721070318016,7102.303905249808,Medium,Personalized follow-up plus flexible settlement options,7.766984080470774,280
BOR0096,28,4502,47929,12,8.981997962973331,495,101,21,Retired,Medical,High School,Married,4,Rented,14.460520193307977,35953,52127,0.5597706617619144,13,0,2,4191.061725863531,0.887179771953206,0.930933302057648,0.7267938498949945,1.449824776102798,0.7492854016147401,11.432206815744856,8.093702423247473,0.6830555555555555,0.4280735689073051,0.09923664122137404,0.6683333333333333,0,Legal Escalation Candidate Segment,0.4331149538554981,0.40729318765886796,0.15959185848563384,0.6774908664508188,0.4464920479180789,24357.82912150629,Low,Automated reminders via SMS/email and self-service portal nudges,7.756124543771642,281
BOR0108,54,9192,13007,60,7.870856852777861,464,238,2,Self-Employed,Medical,High School,Single,3,Mortgage,25.561452474140783,23781,13237,0.5204246404310279,14,0,0,262.9318855485878,0.11791956774006382,0.028604426191099628,0.2991055440230602,0.5565974266251787,0.6717789513998349,10.869805665474122,0.1825487850643837,0.668,0.6149733947726242,0.05223880597014925,0.3833333333333333,0,Legal Escalation Candidate Segment,0.427328153622404,0.402281385860285,0.17039046051731072,0.668696985138575,0.4064469596599263,15902.283003580453,Low,Automated reminders via SMS/email and self-service portal nudges,7.741367339882817,282
BOR0310,42,6178,15093,60,12.501004468557715,315,272,0,Employed,Medical,Bachelor's,Widowed,3,Mortgage,9.493713926232486,17513,63767,0.2048439921766319,6,3,1,339.5690927030442,0.2035853026869537,0.054964242910819715,0.13739810500701644,3.6409158387575653,1.3958222628688814,17.58751754282033,0.0,0.6925,0.5596863317024212,0.019867549668874173,0.5,0,Legal Escalation Candidate Segment,0.4309740662342711,0.39178530906471914,0.17724062470100954,0.6660452516731026,0.43057058641248336,11664.450492551045,Low,Automated reminders via SMS/email and self-service portal nudges,7.724582682714024,283
BOR0194,65,2504,48879,60,13.066425802391354,665,122,20,Unemployed,Medical,High School,Widowed,3,Owned,18.2463413029934,2251,28400,0.7793882695099471,2,3,1,1113.8102464820008,1.626697284345048,0.44481239875479267,0.6288291276701277,12.61101243339254,2.5731913297531936,13.965194234923018,1.6040614517908056,0.6563888888888888,0.5092451102073869,0.013157894736842105,0.9033333333333333,0,Legal Escalation Candidate Segment,0.3745477801768642,0.3721683909410813,0.2532838288820544,0.597848814741513,0.5281760481957943,1345.7576819831456,High,Personalized follow-up plus flexible settlement options,7.712252685961415,284
BOR0446,30,8493,45385,48,14.751568706206854,737,204,2,Self-Employed,Debt Consolidation,High School,Single,4,Owned,25.74968816636574,30988,8998,0.1745858730512791,14,2,0,1257.3904739740851,0.4453177126260842,0.14805021476204935,0.16264482682112572,0.290361095872729,0.6894258387858303,16.61366626652596,0.22179208246410034,0.55,0.7308333333333333,0.05982905982905983,0.5166666666666666,0,Legal Escalation Candidate Segment,0.4492679752822667,0.42090000789565035,0.12983201682208312,0.7018079800196568,0.3813248129872231,21747.625684849125,Low,Automated reminders via SMS/email and self-service portal nudges,7.711573622003286,285
BOR0081,42,4914,6342,24,3.6686711560320338,847,45,9,Retired,Business,PhD,Widowed,1,Rented,17.127211612564345,39978,8222,0.6490839659258801,2,1,0,274.4665552259321,0.10754985754985755,0.05585399984247703,0.38213048118834875,0.2056579704344781,3.532036531745107,13.181815213940714,1.4357405236834107,0.35,0.5741666666666666,0.02666666666666667,0.5166666666666667,0,Legal Escalation Candidate Segment,0.4092558073912387,0.3824335714982888,0.20831062111047208,0.638715950290212,0.3823346323113622,25534.586260702094,Low,Automated reminders via SMS/email and self-service portal nudges,7.705829314516048,286
BOR0161,34,6312,37184,36,13.496485683487103,343,291,9,Self-Employed,Debt Consolidation,Bachelor's,Married,3,Rented,4.010869631983086,10464,59117,0.2955416336518586,2,0,1,1261.7865197196056,0.4909167722855936,0.19990280730665488,0.25250416179651697,5.649020544672719,3.085263878293367,10.504998227775092,1.4191884505670704,0.9035,0.4375503374606719,0.006230529595015576,0.675,0,Legal Escalation Candidate Segment,0.43173167560099396,0.4004791142693807,0.16778921012962547,0.6720191441626224,0.4951375562942954,7032.008324517681,Medium,Personalized follow-up plus flexible settlement options,7.693553131734899,287
BOR0428,66,6777,36463,24,4.592634538411504,649,134,10,Retired,Debt Consolidation,Bachelor's,Married,2,Rented,3.76930477236942,6825,67359,0.6647446997544199,0,3,1,1593.038632568533,0.44836702572426346,0.2350654614974964,0.4713890425388043,9.868004687957809,8.828494129466652,14.77432736012507,2.0438644910160124,0.6477222222222222,0.5092062203087886,0.0,0.8400000000000001,0,Legal Escalation Candidate Segment,0.4139655597538023,0.3922775679372362,0.1937568723089613,0.649332100516144,0.48347857910895087,4431.691586022683,Medium,Personalized follow-up plus flexible settlement options,7.6900354341377755,288
BOR0344,49,6719,7198,60,4.243091818206991,431,342,4,Retired,Home Improvement,Bachelor's,Widowed,4,Owned,29.70855511754824,15043,38192,0.6621260125372302,3,2,0,133.35321871078253,0.08927419754923847,0.019847182424584393,0.37310053898653966,2.538686519542675,2.4046836298975567,14.037612759808415,0.3891820298110627,0.7344999999999999,0.5327852309323697,0.008064516129032258,0.6,0,Legal Escalation Candidate Segment,0.42915616809348606,0.40878120424012265,0.16206262766639123,0.6744248906375596,0.4485238210855862,10145.37362986081,Low,Automated reminders via SMS/email and self-service portal nudges,7.68447661064514,289
BOR0287,29,8970,7717,12,4.419602035131972,472,337,20,Employed,Education,Master's,Single,4,Mortgage,26.622736061110807,6093,51952,0.7635044093993482,0,0,2,658.5821898688116,0.07169267930137495,0.07342053398760441,0.4529666654640635,8.525106662290778,8.715059959545654,9.100230926880704,9.705076492471699,0.914,0.4318238388543491,0.0,0.8,0,Legal Escalation Candidate Segment,0.43465018454130655,0.3844581593442474,0.18089165611444616,0.665325080147855,0.5203386979038943,4053.82571334088,High,Personalized follow-up plus flexible settlement options,7.667541726478643,290
BOR0009,32,2851,12943,24,4.6880530069261805,768,86,13,Retired,Debt Consolidation,High School,Divorced,2,Mortgage,9.083253848159016,14116,6794,0.4132501734672998,6,0,0,566.0209445390677,0.3783175493978721,0.19853417907368212,0.31662797599017184,0.48126372458737693,1.3650192891263142,10.00308481868726,2.4190335642712326,0.5388888888888889,0.5925,0.05172413793103448,0.6433333333333333,0,Legal Escalation Candidate Segment,0.4250228313701735,0.39116802768553033,0.18380914094429604,0.6597236479814916,0.4254574065898082,9312.659014906736,Low,Automated reminders via SMS/email and self-service portal nudges,7.663974429538817,291
BOR0320,43,6544,13519,60,11.040822234459046,575,100,7,Employed,Home Improvement,Bachelor's,Widowed,1,Owned,28.45108658366757,31416,18705,0.7528477856599504,0,1,1,294.2111177113748,0.17215515484922575,0.04495891163071131,0.43429779234679283,0.5953782983734921,10.355104426665436,13.798071718327398,0.5384307269648136,0.5152777777777778,0.592447365372964,0.0,0.525,0,Legal Escalation Candidate Segment,0.4273483421664866,0.4025813230628548,0.17007033477065844,0.6688971360041995,0.3970224171528258,21014.072424707934,Low,Automated reminders via SMS/email and self-service portal nudges,7.660313918857157,292
BOR0350,62,14173,13705,24,6.559221697061878,791,262,2,Employed,Medical,Bachelor's,Widowed,4,Rented,10.408768511327576,22763,19462,0.3512080836957011,11,3,0,610.8732750472101,0.080581622333545,0.04310119770318282,0.2125599849990679,0.8549464066069232,0.8360779683102512,17.10562897559062,0.46434616934814704,0.55,0.6521716847351384,0.03767123287671233,0.5833333333333333,0,Legal Escalation Candidate Segment,0.4385247072221517,0.41235359047117637,0.14912170230667188,0.6859368615048576,0.4016410400218426,15613.980778435072,Low,Automated reminders via SMS/email and self-service portal nudges,7.65045579471903,293
BOR0141,48,7293,41455,24,9.424514458837914,643,203,4,Employed,Education,PhD,Married,3,Mortgage,9.785107623847605,23380,29187,0.6857107803006501,3,1,0,1901.9455962655172,0.47368481192010603,0.26079056578438464,0.4944966837683307,1.2483212865146913,2.5149197514277595,13.20930588974035,0.8863533323073693,0.6285,0.4896691368598967,0.012875536480686695,0.5333333333333333,0,Legal Escalation Candidate Segment,0.42665966339323336,0.38577289232488626,0.1875674442818803,0.6581233987881652,0.42791979078769266,15386.925063667302,Low,Automated reminders via SMS/email and self-service portal nudges,7.615432956805703,294
